Replicas_S1,Replicas_S2,Node_S1,Node_S2,Load_N1,Load_N2,CPU_N1,CPU_N2,Lat_S1,Lat_S2
0.9210571972951916,0.5036329251830992,1.0,1.0,0.0,2.61907885031291,0.09148462810814233,0.8923795074570072,100.17676203514404,99.8173842365397
0.2806114361336559,0.3341300405015458,0.0,0.0,1.109195289292888,0.0,0.42940251310667993,0.08009188004876003,37.69112141111964,39.12058294114019
0.1536128990606348,0.6008404079450809,1.0,0.0,0.7530341700255387,0.2800510227246379,0.3501144011301356,0.18836414953202785,23.26831913986767,32.4905494926215
0.7054063654840127,0.38784169516364975,1.0,1.0,0.0,2.032115579798004,0.10344645226236053,0.7163179341204812,70.96695213314801,71.76004597846867
0.9891330026836055,0.5559694280284484,0.0,1.0,2.0450552221832226,0.8243869427079196,0.7275547805756324,0.342890725693454,73.66111866198102,31.82314788506108
0.433779027322593,0.4693269341904013,1.0,0.0,0.6569342964893541,0.8451298442437682,0.3016036284532376,0.3378813625513253,31.735116967279573,28.82708921080699
0.5864451730147959,0.4932899758506666,0.0,0.0,1.8285019022438864,0.0,0.6510272296842553,0.09820773374550246,62.25695659456161,62.30405294334558
0.058108481721447336,0.3666083849326124,1.0,1.0,0.0331332985192742,0.6853814377246183,0.1155053239832949,0.3085786113254721,30.53961258812121,29.47852885122942
0.9095522438713499,0.5871239405369806,0.0,1.0,1.756880898362646,0.836246045143925,0.6263574656922731,0.3542167648281546,59.25793851212079,32.16418400981756
0.33885563560960497,0.19160300966269983,0.0,0.0,0.9324699784800241,0.02742139604148998,0.3816207294188683,0.09374514621829652,34.52944798422671,34.694456018256105
0.7030334656988926,0.633769773069263,1.0,1.0,0.06680930500060854,2.4191190902546515,0.11751761815715292,0.8293702704547862,87.58054356852458,88.20733072129184
0.7820051707381772,0.8668014382619265,0.0,0.0,2.9640773254066435,0.0,0.980848563581141,0.10235448368309931,117.01194854216858,115.59520331164882
0.28822824548790527,0.7337534974379162,1.0,1.0,0.0,1.5944987797237213,0.08718930793154168,0.574113567852508,52.70034467280592,53.36693952311045
0.46497345619365305,0.9779169790738402,0.0,0.0,2.3679454366302837,0.06372236084706195,0.8041077556247158,0.11275055542309623,84.92949407098405,85.04039150675024
0.036970727201174225,0.3727023413067342,1.0,0.0,0.5073381093763812,0.08570525998176162,0.2379640884589238,0.1301747994699591,21.29124838955072,25.02137341447839
0.8008715921066321,0.048963709823279244,1.0,0.0,0.14600450718597208,1.579710563134777,0.14412242889550098,0.5766023034172191,52.93718866353997,22.31269559777384
0.4013555575533879,0.8956348813836968,1.0,1.0,0.0,2.0255244206358465,0.11610936995011895,0.733150605716824,73.54834643356993,72.7825620459845
0.3969400677478341,0.274825050755067,1.0,1.0,0.0,1.2350957687520925,0.10524507375286087,0.45558467442743467,41.10533792316261,41.78208204828811
0.2963620570111649,0.4079419511312822,1.0,0.0,0.6426757650453513,0.5061905337469689,0.29444663654337844,0.24795252062946255,27.071957755128427,28.58279581026836
0.3653784631991335,0.0671666688477669,0.0,0.0,0.8474769428594788,0.0,0.3560170440042131,0.112125188368316,32.51291771000648,31.8288322375649
0.7519631215749155,0.5408566369449512,1.0,0.0,0.8072055669331708,1.4186436323490552,0.32600508668674444,0.5304137580599718,47.872516125845394,29.345559483652895
0.5907447941637661,0.6534392090094951,0.0,0.0,2.0958068912888628,0.041790394815716864,0.7322355736122631,0.1363631412715558,73.82698782569047,73.81074509695901
0.7838241093757136,0.4383862585841929,1.0,0.0,0.720165638304549,1.5415820728195628,0.31169561676192514,0.5576835901367491,51.49649953137085,30.464602971008055
0.6529221265639984,0.955349428187811,1.0,1.0,0.0,2.7864710780667075,0.07748222709380953,0.9276742729508433,105.66674750250685,104.89777766329449
0.06553043391838242,0.45511784241176234,0.0,1.0,0.18670916241977803,0.6704237310581084,0.14570461152322187,0.30055757390529725,22.647570192633975,28.54550611512637
0.20702054152481197,0.3020715687836385,0.0,0.0,0.8995226707605554,0.0,0.37687343770906223,0.0896492188595936,34.197316479670505,34.09801379788306
0.4895020065072081,0.3330941610106378,0.0,0.0,1.461097635419474,0.0,0.5373675012566089,0.11128018857349303,47.736014217991205,48.1280637957255
0.6832583576588129,0.22825287546342055,1.0,0.0,0.3807451752181922,1.3095086693613143,0.2030281938127524,0.49733073797562144,44.76292345900534,24.396414157718915
0.13820537163853075,0.9188231935306829,0.0,0.0,1.6935339030273322,0.040350414097223536,0.5918614509642819,0.0896324386757585,55.530870412580256,55.62386026038547
0.5901953827661262,0.849435333089779,0.0,0.0,2.5010856764844474,0.08987972612171574,0.8554886786663487,0.12324675087065778,92.73952262183708,93.19181357846485
0.9187936809026809,0.4544574302986578,1.0,1.0,0.08925842010360656,2.57607594143112,0.11756902205299069,0.8813729756723088,98.00164542929498,97.90310503664806
0.21635569522540143,0.4140260937892364,1.0,0.0,0.652884454852465,0.44975096085090815,0.2780292251585977,0.235761499029378,25.280252463033378,27.09010452540901
0.7080912356835879,0.7385803864573827,1.0,0.0,1.1206312505288676,1.4837137274148087,0.43630990696467853,0.5471420909934204,49.38971108843424,39.23512914380206
0.5072927015820433,0.9917744759287107,0.0,0.0,2.4982606388643127,0.089878058332232,0.8584203249444278,0.12707787189058425,93.81293908267024,93.71065161682179
0.5362004131113752,0.6217920298607565,0.0,0.0,1.9677839581812595,0.0,0.6954474055998532,0.10391264659933236,67.47135563987264,68.30336707680911
0.5957137746857274,0.23128053968685225,1.0,1.0,0.0019456603450729902,1.4960960925032758,0.08974670982994129,0.5522748767984863,50.69039397146091,51.14441951008086
0.5669377953193868,0.7584222371847541,1.0,1.0,0.0,2.282370506156431,0.09797916754610596,0.7789322107661526,80.79998130438955,80.4215600261993
0.0940719630893958,0.8896564216753973,1.0,0.0,1.3466898519620134,0.20180412732139774,0.49261266557768824,0.15572882695776522,23.144035224522387,43.68568407238839
0.4698008881748279,0.7334949045628298,1.0,1.0,0.0015458639016349455,2.033963590422645,0.1126056574597755,0.6834607327957641,66.9098242645877,67.49257642827408
0.10461509680477521,0.90397329087804,1.0,1.0,0.0,1.5488770296754584,0.11427485283684505,0.5830369756575127,53.82524188586583,54.94574160541814
0.3771446803556807,0.7193125336908236,1.0,1.0,0.006552891302307216,1.8515318848797386,0.13375440418436751,0.6639724212123694,63.73230534808589,64.57043654819955
0.9353813695664948,0.4676402566265965,0.0,0.0,2.573777403461442,0.013928795725590304,0.8722730732570854,0.10754446998373145,96.29851438165414,95.11754796658336
0.9548983918558076,0.24359674535860742,0.0,0.0,2.272271339556592,0.0041990501657227135,0.7747463402212548,0.10957003362639656,79.35210158543737,79.81971729423654
0.46841664124677096,0.2594398398545342,0.0,0.0,1.275598394794166,0.03621413387281141,0.4833095421215968,0.09194477762872433,42.37951563038024,43.3526517041141
0.2947739495745427,0.7648035526072343,0.0,1.0,0.6008258911245945,1.1945878094032665,0.26913671832820274,0.446656626891972,26.69679538630374,40.09467256823578
0.3044665264760329,0.5528982540644615,0.0,0.0,1.3530807909182392,0.0,0.5003469484005196,0.09591611372745273,45.053997438861686,44.878833711960006
0.8519331577947986,0.5842278600612182,1.0,1.0,0.02394377692602308,2.5034260021851185,0.11108005013100695,0.8520533324927981,92.5257668962492,93.39362619478291
0.941538856738099,0.1206553374436864,0.0,1.0,1.8192268912276865,0.18447898521527087,0.6350056153651182,0.14782613708644626,60.52172980453099,22.463047724915143
0.24525897302320965,0.7102452013359866,0.0,1.0,0.5623330338745839,1.0918384723602659,0.28233419728323217,0.4087435574283392,27.812306621242474,36.27362694575569
0.8879888286055799,0.7773587133276922,0.0,1.0,1.8700864012213623,1.1575520801705192,0.6651638435383107,0.44494293075191343,64.28215051904425,39.800429502828244
0.9522497158456833,0.48203075958635055,1.0,1.0,0.015481004095458342,2.6570229153726723,0.09313565613678183,0.8962281071876455,100.79262674375676,100.75546633052353
0.9168484076291957,0.3215329914823317,1.0,1.0,0.06001531291296608,2.3304642603297445,0.11444761071817948,0.8024976906682535,82.9349571648616,84.5916972209805
0.7416146327315153,0.46875929701395247,1.0,0.0,0.7270154123842685,1.425107826456034,0.31098360329649116,0.5412377578229515,49.05181598353525,30.79254030812843
0.7508385847448596,0.7936353838623774,1.0,0.0,1.197004431603237,1.4515599704551791,0.45800405496402824,0.5351118837746528,47.952101989584975,40.84885540067885
0.06206310654015523,0.45826204153651395,1.0,0.0,0.6732532748473924,0.11881711654918165,0.30420720263827944,0.1418132769616523,21.51124443792554,28.733408397390086
0.4610994301549076,0.6599513011292788,1.0,1.0,0.022190635469155232,1.9352943023053677,0.09135003806817951,0.6828831078462464,67.00072544438902,66.82012712402796
0.04025373993992376,0.44963268842268056,0.0,1.0,0.06537649190632519,0.6503095246977887,0.12831850366609482,0.3098856025160789,22.543748865610738,30.26031260042828
0.4031402041190819,0.5618189300629993,0.0,1.0,0.812339305703137,0.8492666044900763,0.3519393230297029,0.3541871548867636,32.02148524127372,32.337617535760096
0.4400501082335524,0.12580701831228525,1.0,0.0,0.22221448957853737,0.8613581433222243,0.17422682850985927,0.3621958690312512,32.50117821087459,23.756651172853513
0.7781514225440124,0.8606304013961301,1.0,0.0,1.239893344060279,1.5589115110209013,0.4692294981626214,0.5643051336298645,52.15387936684316,42.18756987519091
0.9103269101852525,0.20252240792418597,1.0,1.0,0.0,2.106215519643561,0.07819789935510527,0.7322252551610461,73.61306594345372,74.13814856696074
0.9761283906917078,0.39967613516363687,0.0,1.0,1.9765148370107024,0.5731183208792396,0.6929405245887772,0.28179685943337957,67.73777138874225,28.34378631827284
0.8539843761472291,0.32221567382293825,1.0,1.0,0.03492831726857525,2.1963885573974986,0.10285526060029605,0.7503245070334938,76.02985529705404,76.56998381715152
0.843322885761979,0.9782044307645613,0.0,1.0,1.6764423423020156,1.4727890338755425,0.6273840041411938,0.528063553607459,60.097076148468815,47.960032871847424
0.28932013610233454,0.2578084097023544,0.0,1.0,0.5709560169865682,0.4594151236264045,0.26672209365372324,0.24914688280971384,26.791883964196035,26.177290998179085
0.3361299685293737,0.7975108356807525,0.0,1.0,0.6683921280677048,1.1864219685859334,0.28937146878963216,0.4536336640402569,27.57718756508614,40.121911121699455
0.15396358257762643,0.4228003325467935,0.0,1.0,0.2785979109017078,0.7059655066524623,0.18601689807452884,0.31027717552827494,23.67652586279004,29.658150807220373
0.8848490595063606,0.6634532572290868,0.0,0.0,2.687696744730247,0.03266224416406135,0.9035420225182169,0.10383778425265675,101.64307145899257,102.0362847720888
0.6526867348692552,0.9920420055280549,0.0,1.0,1.3020195482609465,1.5670222834411638,0.49555143103151245,0.57984332014579,45.17810207814488,54.186877249971566
0.4247769248154559,0.05141915455692936,0.0,1.0,0.7946869659035597,0.11216488967837332,0.3248479500598024,0.12570347235226145,31.20440159970963,22.000246377488672
0.7488207796670548,0.801389433842723,0.0,0.0,2.6877038502446773,0.005101564862028711,0.9071010422368032,0.11286727424617564,102.10259487020774,102.45924731861093
0.06751848018741502,0.05280710140011036,0.0,0.0,0.1767569455607697,0.0,0.1511853262030787,0.09729844870662904,23.17137090704697,22.23647728475919
0.14686373482140425,0.8608009736205361,0.0,1.0,0.28057379841999086,1.2569088266219721,0.19798921545977521,0.4754232702326295,24.564195068496854,42.63358090489397
0.7523289144335528,0.5041786043908139,1.0,1.0,0.08593975015249297,2.144945199115765,0.1057664676013611,0.7380518514241683,74.47931748003305,74.81710575144626
0.08598235011094513,0.17629136502213016,0.0,0.0,0.487911517912722,0.009202891563578277,0.256000031098685,0.10548732010339479,26.272860078861328,26.90251001175277
0.39291817669707396,0.8750841990540823,1.0,1.0,0.0,2.027578443467293,0.0881292957362563,0.7046409265644998,69.52457945408466,68.89822071508115
0.5664206508096447,0.5509087684904029,0.0,1.0,1.2229283990066466,0.8057756818513718,0.463242686798926,0.33024066458352863,40.50531348065615,30.8474495612528
0.41865608731480164,0.7579103187328605,0.0,1.0,0.7992134517140904,1.1442968328644323,0.3434261314920665,0.44746376944674987,31.133906287082098,40.449725361817194
0.6766523825096377,0.06607921091939484,0.0,0.0,1.3836042064444702,0.0,0.5187348993539787,0.106129653804746,46.83809563205603,47.674479026078764
0.47609175667866066,0.9355419438426551,0.0,0.0,2.452186103380713,0.09802423003915135,0.823375832205989,0.1201419379001739,88.53723549945742,87.26563558067167
0.20698515964083974,0.42273403427206224,1.0,0.0,0.6289812160775385,0.3814421382613999,0.28195224020601645,0.20730927083429287,23.857958563055146,29.09052301435715
0.26480717732157966,0.6104850673417885,0.0,0.0,1.4360441217965396,0.0,0.5042961531897698,0.08621990723152134,44.52615167220978,44.30656912322417
0.12196896420962289,0.8523823179302663,1.0,1.0,0.0645281881160587,1.5430605341596888,0.1271840446919692,0.5539091902948609,50.94351458640717,51.045896226348006
0.948645498712641,0.5768609584975929,1.0,1.0,0.0,2.7064440135581216,0.08815871668101728,0.912798259486651,103.4835711865806,102.923803336957
0.12805261054778694,0.3210856264118549,0.0,0.0,0.8153276667194806,0.06384904160990217,0.3345853856882787,0.1359905745783509,30.929249779339564,31.717174437844637
0.6331491821447094,0.9267693914889933,1.0,1.0,0.0,2.578483289757628,0.10967299235842773,0.8887129134986808,98.58260876728302,99.132049633191
0.5543990233797637,0.3207155466940761,1.0,0.0,0.4791464069489435,1.195780448856078,0.23892159729765383,0.4687274979815682,42.019253442884995,26.106241970398344
0.5626724105748573,0.7555395424734273,1.0,0.0,1.0915064579678515,1.1584488978788021,0.4339544274461391,0.4534702163126963,41.33200653522719,39.556316910628794
0.3924847342649438,0.9239004005454299,1.0,1.0,0.0011677658057277728,2.140832596892089,0.11655103283307885,0.7458867605710563,75.52569139546621,76.23151524544662
0.8521453370691817,0.4964174824393083,0.0,0.0,2.451940320203194,0.012522315013038033,0.8223181350277727,0.10352435739540775,88.6224662247561,88.03281132945337
0.2703417881993275,0.16058831258491868,0.0,1.0,0.4342236819386542,0.25376448992343603,0.23872193566641478,0.16037315370532465,25.36810781067858,21.993222526822457
0.5942726943015799,0.8781474246555374,1.0,0.0,1.1899127302421628,1.219258910521013,0.46451236977198573,0.4632666472759348,40.22124439283627,41.0789648541174
0.4249793856661014,0.3699843678471978,0.0,0.0,1.3459352841796366,0.04022851507924183,0.4970294457324564,0.11610809473112867,44.98655720209583,45.62193991237629
0.023970355527955456,0.5204574437672277,1.0,0.0,0.8402068438155287,0.009915268652342678,0.3464545115037811,0.1027521026472107,20.274357287172364,32.11745786859682
0.4617271971845094,0.5222508939823721,1.0,0.0,0.7771858762570751,0.9605558395179933,0.31437587521746346,0.3774190917172208,34.68278888130595,30.01826680897326
0.808969602506749,0.9744171231088467,0.0,0.0,3.1124592901984274,0.1355372763609163,1.0,0.13268235527208994,120.21389819912356,120.21949551469444
0.5346007512892753,0.9935429967868474,0.0,1.0,1.0855436760979518,1.4537002261101675,0.43482240585218157,0.535018616317437,38.780611739949016,48.905628416579724
0.8374757437877769,0.11750438225260151,0.0,0.0,1.9468558013410437,0.02330888310986554,0.6802946193644784,0.10192161212867724,66.0749069269535,66.15309557460218
0.4450160548539922,0.06311717070387102,0.0,1.0,0.9331321122285912,0.07569142979867846,0.383709111525531,0.11143754983759491,35.38758376019596,21.86465023146658
0.7078438944014478,0.8300191791590281,0.0,1.0,1.435930543184681,1.1647652063819138,0.5305361891176962,0.4530749068049068,48.424902433264364,40.61631780110193
0.8989215763205136,0.9718038186467113,0.0,1.0,1.65449040495189,1.4418338002281827,0.5947006112101275,0.5150291543411851,55.41397322648608,47.14988186834488
0.07743608526043821,0.7798698438723117,1.0,0.0,1.1362091646244838,0.2287418522293782,0.4354371711862269,0.1732446805589197,22.06576287616572,39.89171178576378
0.21870422615163487,0.5157556762880513,1.0,1.0,0.0,1.2701685038229795,0.0967601522450357,0.47900985599640955,42.69921640668736,42.65471851279731
0.5685697147037354,0.9124487962956418,0.0,1.0,1.1366996949331922,1.3943331849973217,0.4368214210407073,0.5405972739132919,38.29733017978704,49.855009918029765
0.3479007757565923,0.09057905853543935,0.0,0.0,0.8814446534636096,0.04855695034114558,0.36471361790934165,0.11239482352015691,33.19689789533232,33.496867607011886
0.3207341189534516,0.6531918850228187,0.0,1.0,0.6826895910261522,1.0258453648539676,0.31135347259232354,0.41520859852144015,29.558634424450975,36.775323445048556
0.10731236283252044,0.4976477023653788,1.0,1.0,0.0,0.9390968939866235,0.0704438117565493,0.36925589349904536,34.19541181407942,33.30267848834627
0.0668257547014629,0.592956631149616,0.0,0.0,1.015885073124616,0.01450201982417676,0.4280233198562016,0.11951500695314708,38.1671134234289,38.02378614163725
0.060330818574221734,0.8222135460938069,1.0,1.0,0.0,1.4273410188246058,0.09885790108222163,0.551198196577755,50.42731647293303,51.27460438816931
0.6625295943661998,0.6718541886140673,1.0,1.0,0.0,2.35582576940425,0.10988553242465315,0.8071502958412795,84.50596334012467,84.46903082452185
0.21549514181270046,0.7452038427810108,0.0,0.0,1.6050482438823184,0.0,0.558910325591317,0.09809239539665451,51.156675706942906,52.286074580371924
0.9560466595226291,0.15442308802214244,0.0,0.0,2.1662268681457997,0.028165653675821235,0.7510139048139787,0.11174913148931903,76.79099328753325,75.9974453629476
0.35768263152597424,0.47840492608667795,1.0,0.0,0.7265444372943334,0.6845506086423431,0.31773647843504355,0.29913978106604744,28.41261019819341,29.918839602023464
0.48112310176314976,0.782211195267795,1.0,1.0,0.03559885114955257,2.076489043031551,0.10501670618905572,0.7167006788273135,72.02855966759061,71.53113127596149
0.4674845394285718,0.39206002241544324,1.0,0.0,0.5859333541411196,1.0348447877473819,0.27710347130636265,0.411132568015908,37.17706303815662,28.126436002660785
0.3692728413409686,0.23599726262055265,1.0,1.0,0.0,1.1581428397237619,0.09684825610114776,0.4280975445599973,37.692743807407886,36.9519127560146
0.8897794665398687,0.908608246555642,1.0,1.0,0.053943951951486935,3.2023972947390353,0.11447930135188497,1.0,120.30864079024613,120.27768011425428
0.5681673512913645,0.5521627033044271,1.0,1.0,0.10043776930925695,1.9166073698822763,0.13762356006478563,0.6581087340205493,62.84557823577798,64.06889490277567
0.889899007072331,0.31434794262990484,0.0,0.0,2.246072020289511,0.06819251624663449,0.7714550178403342,0.10265037379835565,79.11266440912719,79.78988031945389
0.1697999737727075,0.19518552981865567,1.0,0.0,0.26369222726787117,0.32132646783970376,0.16534853229434582,0.19011422927071633,23.250036774490084,23.119780343070392
0.8119882015105448,0.26471171061953735,1.0,1.0,0.00699621560195567,1.9802152135776168,0.0906305438589123,0.6846623519840278,66.55884704044436,66.29451672253396
0.2645976053461583,0.4299570499000478,1.0,0.0,0.6461920104108734,0.5181984209289998,0.29727268997863004,0.25533013859766407,25.79254832766442,28.205910571284488
0.004305775667678646,0.571167362055741,0.0,1.0,0.02589788032543629,0.9162321433479937,0.10623910533556877,0.3803716679646625,20.777140209801306,34.4085774793835
0.7470758006298863,0.37154320840636157,0.0,0.0,2.002216667483093,0.0,0.6868005777122259,0.08590030296916125,67.08258450453741,66.80471475751689
0.982987171535907,0.41184344030097375,1.0,0.0,0.6296951999978828,2.0448627533184083,0.278232622308916,0.7129094773334933,71.39033719745126,28.373609116358608
0.20056247132155403,0.18537527280248567,0.0,0.0,0.7045918071067899,0.009763151573988639,0.3092006951976904,0.09909093621511914,29.704616522618664,29.43431992858126
0.2547283501174674,0.13503809605623607,0.0,1.0,0.5360631689290067,0.34826937650512513,0.24304908428544128,0.20772093819343732,25.5271906928897,24.603500105155806
