Service_0_Replicas,Service_0_Arrival_Rate,Service_0_Service_Rate,Service_0_Latency_ms,Service_0_Node_CPU_Usage,Service_1_Replicas,Service_1_Arrival_Rate,Service_1_Service_Rate,Service_1_Latency_ms,Service_1_Node_CPU_Usage,Service_2_Replicas,Service_2_Arrival_Rate,Service_2_Service_Rate,Service_2_Latency_ms,Service_2_Node_CPU_Usage,Service_3_Replicas,Service_3_Arrival_Rate,Service_3_Service_Rate,Service_3_Latency_ms,Service_3_Node_CPU_Usage,E2E_Latency_Workflow_0,E2E_Latency_Workflow_1
9,56.14653201460824,1615.9726764924064,5.703625076238561,0.13283010208868817,8,56.14653201460824,885.2314122636628,5.660138106514809,0.16495456006461268,3,81.98833696874529,512.186475666337,8.181383346061848,0.16495456006461268,4,81.98833696874529,686.2351119484134,7.320012787777399,0.13283010208868817,11.36376318275337,15.501396133839247
8,25.56950006724344,1229.4772960841233,5.942401172400991,0.2170715518442007,4,25.56950006724344,675.5648656548942,5.331626000169366,0.12876839677680352,8,43.50354158723933,1025.2101874409163,5.6704055482892315,0.12876839677680352,2,43.50354158723933,171.3709699881709,9.89279576348716,0.2170715518442007,11.274027172570356,15.56320131177639
8,37.98653589286896,1175.7851662969783,5.18322436605462,0.09571425339379165,7,37.98653589286896,947.5196795785608,5.28138106771642,0.11046922463302644,8,28.81518927420173,395.80187813194607,6.172352211290125,0.11046922463302644,6,28.81518927420173,1023.2086337942569,7.037346617372834,0.09571425339379165,10.46460543377104,13.209698828662958
7,99.12894978936453,704.7894727004823,6.042698143223972,0.11722599512096987,2,99.12894978936453,68.8177421126266,59.58113699188988,0.5248997086819136,5,49.04011245903337,235.60567643191618,23.020195924304616,0.5248997086819136,5,49.04011245903337,916.3932599405935,6.797766378906037,0.11722599512096987,65.62383513511385,29.817962303210653
10,54.117778816142774,1087.9219565311998,5.845268231679683,0.20558066928576763,6,54.117778816142774,383.16085038017064,6.152354950284855,0.16852709447410805,6,67.38298304306132,843.8195157794632,6.924139587256803,0.16852709447410805,7,67.38298304306132,213.21668696902364,11.334765072811232,0.20558066928576763,11.997623181964538,18.258904660068033
4,86.00309859584678,633.411864410753,7.413602058545861,0.15399488965823085,5,86.00309859584678,554.3123346131482,7.0188626705184225,0.22008919255647472,2,62.84115464832825,162.61268641294873,14.20145893908344,0.22008919255647472,9,62.84115464832825,825.6550608564958,7.318940448863332,0.15399488965823085,14.432464729064282,21.52039938794677
4,40.497007204864445,97.87265489497223,15.6733552986713,0.34924431093510544,2,40.497007204864445,201.35463817247373,8.025841985835008,0.21322948901052519,6,63.86294724019629,420.26387512887896,8.037369424043082,0.21322948901052519,1,63.86294724019629,134.07855915246734,20.702362038102205,0.34924431093510544,23.699197284506308,28.739731462145286
7,78.52893068656068,1048.076892865123,5.195556501195989,0.09888288557581382,10,78.52893068656068,1607.6093073287188,5.316035434504629,0.12570509824677537,6,20.269366406527347,595.2957954895581,5.95527125250266,0.12570509824677537,8,20.269366406527347,1101.9074696545936,7.018033006934335,0.09888288557581382,10.511591935700618,12.973304259436995
10,76.03781476941245,823.687150363488,5.530961184721371,0.16293575186578466,8,76.03781476941245,218.96362281143644,11.530275038586446,0.1887488460064899,9,54.07297676352153,933.2569990337179,7.15644459903602,0.1887488460064899,10,54.07297676352153,940.8368039493078,6.407350634883418,0.16293575186578466,17.061236223307816,13.56379523391944
3,82.18538082871518,504.19486893341303,7.058536038665544,0.15905723409142583,10,82.18538082871518,870.8642143521216,6.061577943239693,0.1317677917584124,10,19.83540620031022,1483.8647533610565,6.7222150399159135,0.1317677917584124,7,19.83540620031022,1230.4752505501351,6.1881700522432,0.15905723409142583,13.120113981905238,12.910385092159114
2,31.108163539716873,348.9251096649363,5.955302287199679,0.1645940847394181,7,31.108163539716873,788.4329710666008,5.531604783166063,0.16303447230050197,8,12.664656021575189,1449.7142291925234,7.216741959253465,0.16303447230050197,5,12.664656021575189,313.89252702453757,5.541824254624135,0.1645940847394181,11.486907070365742,12.7585662138776
8,36.904928600701496,731.5936975568811,5.2481154521416515,0.11138120401164006,6,36.904928600701496,1077.4821671456189,5.241754835907437,0.10994426676899463,7,17.633043211218677,1044.225326028375,6.6056104628726935,0.10994426676899463,4,17.633043211218677,799.0952264480707,6.3584416103756665,0.11138120401164006,10.489870288049088,12.96405207324836
2,61.73847366607302,292.3171636434371,7.683901767039482,0.2567963112933473,10,61.73847366607302,906.2643672592292,5.5517337008108205,0.16045572681734546,4,54.72249365173145,343.0724935033761,7.242538556348728,0.16045572681734546,2,54.72249365173145,112.71245356796136,19.537359859108463,0.2567963112933473,13.235635467850303,26.77989841545719
5,40.896321614101694,963.2883455601183,5.81766540209735,0.1918757200810069,5,40.896321614101694,586.7709732504561,5.832620605517603,0.19505201370295672,4,90.72971188956957,314.2467659720075,11.184279497110401,0.19505201370295672,3,90.72971188956957,345.9527098539391,8.909248650674273,0.1918757200810069,11.650286007614952,20.093528147784674
9,36.9444962363343,702.4376024132378,5.603942768507928,0.12061453567542108,3,36.9444962363343,532.129757257036,5.825359018220079,0.1399638918279258,3,60.53404549729461,483.2650190628853,7.671408351291765,0.1399638918279258,8,60.53404549729461,845.8105243648849,7.235524969254143,0.12061453567542108,11.429301786728008,14.906933320545907
2,26.66614104582108,76.68189663323616,16.706789110949742,0.5426647685778332,6,26.66614104582108,1151.777382442836,5.468199585991206,0.11923922063396333,2,48.96752435809905,385.5188280385193,6.71444379123085,0.11923922063396333,1,48.96752435809905,27.394236794872448,60.89794063288701,0.5426647685778332,22.17498869694095,67.61238442411786
8,56.44790211314012,233.38309490783593,8.54628457486217,0.23839934914345595,4,56.44790211314012,356.84315215274825,7.338962854828011,0.16781265103187956,5,72.83707530489221,371.8644119052746,8.725854360038147,0.16781265103187956,3,72.83707530489221,284.96920185733984,10.87825509464853,0.23839934914345595,15.885247429690182,19.60410945468668
2,10.110975626071731,216.2207223425949,5.865755299585409,0.2080571195111344,6,10.110975626071731,585.8331817581656,5.484990369176191,0.15572256888071662,6,85.70833355934607,468.2896762451482,7.019513952609651,0.15572256888071662,3,85.70833355934607,319.12623629757513,10.010854841870046,0.2080571195111344,11.3507456687616,17.030368794479696
5,93.73461558302354,514.6926447156096,7.178551166385873,0.12171736991230175,1,93.73461558302354,47.08172208034533,65.64786064739008,0.7539393622154905,1,22.438483447467767,21.666760727802213,76.61824881438689,0.7539393622154905,10,21.666760727802213,256.31032322296016,6.220110174972872,0.12171736991230175,72.82641181377595,82.83835898935976
3,61.229084538760915,518.6950798684807,6.356231536215519,0.17464096160624787,6,61.229084538760915,1041.639016089756,6.547938156006339,0.1543336914785946,9,24.646913749446185,1565.8962977007488,6.708802574747191,0.1543336914785946,8,24.646913749446185,1483.0629004998605,6.265513238272135,0.17464096160624787,12.904169692221858,12.974315813019325
8,42.53824707752794,618.4947296729819,5.959229272203661,0.1419334159373475,9,42.53824707752794,1153.1889485574807,6.047624593069707,0.13318363442292833,7,47.26234844103127,238.4165752812585,8.62856905503337,0.13318363442292833,4,47.26234844103127,329.46463189317024,7.584901201712936,0.1419334159373475,12.006853865273367,16.213470256746305
4,73.7282112115229,308.3502832135847,8.513052099901422,0.16230777669615834,8,73.7282112115229,1015.1159891609645,5.848660336909218,0.17012869995983437,7,22.93467953099807,357.9093599170183,6.868335018478897,0.17012869995983437,7,22.93467953099807,1389.6358396701753,7.1121321488478575,0.16230777669615834,14.36171243681064,13.980467167326754
4,62.617495072074895,726.0575838229474,6.050032271248658,0.18111212173646538,2,62.617495072074895,233.03214872009508,8.834160429384182,0.1955999700865584,8,34.58684723507887,1016.1773568028447,7.692515816890276,0.1955999700865584,1,34.58684723507887,139.45178839886336,8.917176939053412,0.18111212173646538,14.884192700632841,16.609692755943687
9,30.815248571816703,590.9365006301621,5.330969246973692,0.12864082691231654,9,30.815248571816703,1076.7361609451705,5.537601513251738,0.12734723010951696,6,70.98586872398147,732.2928189449378,6.770716846606789,0.12734723010951696,8,70.98586872398147,1576.12058942983,6.272838591217939,0.12864082691231654,10.868570760225431,13.043555437824729
4,81.64257006793406,373.73222985960695,8.551300500796613,0.27196219721967285,6,81.64257006793406,1080.828935409429,5.284878291128457,0.10014556886531628,5,71.43234383882984,965.3946665869294,6.250568663146344,0.10014556886531628,2,71.43234383882984,111.83511744381653,27.7113784480746,0.27196219721967285,13.83617879192507,33.961947111220944
7,89.05291604297214,791.4445534302808,7.068333558625185,0.20349535227356114,4,89.05291604297214,606.4179031900127,6.9999997943949,0.1902335286683673,5,61.29404367773737,913.5759617902361,6.827644526454129,0.1902335286683673,2,61.29404367773737,327.3150768945999,8.66647531527474,0.20349535227356114,14.068333353020085,15.494119841728867
3,12.08260851237518,263.65812739206757,6.234700456244065,0.11243890759207283,10,12.08260851237518,1797.627959278478,5.455760103775846,0.1392789140375701,4,38.72192397396994,498.3123490985965,6.349809738878523,0.1392789140375701,7,38.72192397396994,898.2361923933125,6.361222571693856,0.11243890759207283,11.690460560019911,12.71103231057238
4,43.94853845947035,174.3982589788783,9.35053025198644,0.22438951448906153,4,43.94853845947035,572.8846928434476,5.5891909932610115,0.17163784449546837,8,95.94085526702268,302.45128735094414,11.591124195076624,0.17163784449546837,3,95.94085526702268,535.7594680356499,8.932347142974432,0.22438951448906153,14.939721245247451,20.523471338051056
1,56.98110712298611,66.69917117381615,44.223587038740405,0.36005025690611525,5,56.98110712298611,533.3422062936527,6.675520781540651,0.1926997255172972,7,68.72672806773969,279.47201327731625,9.946817193122348,0.1926997255172972,5,68.72672806773969,365.2965546170884,17.63701079591193,0.36005025690611525,50.89910782028106,27.583827989034276
7,98.61117474256787,1340.7789072876567,6.212027927291686,0.2461735086571752,10,98.61117474256787,448.02836467004937,8.596716897146317,0.16613793048621536,5,59.760842865801536,861.2172620219281,6.9852104865561016,0.16613793048621536,1,59.760842865801536,117.62559241439689,19.914075048538283,0.2461735086571752,14.808744824438003,26.899285535094386
4,86.67398420153188,609.293187814136,6.7187456423470735,0.15289005770329656,6,86.67398420153188,520.9528480553394,11.293045009797256,0.48549730293816873,1,78.40134745696314,57.22643495252571,59.723827377875864,0.48549730293816873,8,57.22643495252571,333.7436859189084,8.075106801741528,0.15289005770329656,18.011790652144327,67.79893417961739
7,86.18306824611612,661.095593450562,6.6616130538903855,0.16341409660439635,2,86.18306824611612,128.29323028835546,29.79907289412137,0.2951162846788119,6,86.62011844619835,486.4679173954858,14.203274268532367,0.2951162846788119,9,86.62011844619835,582.4183742623554,6.92514496382279,0.16341409660439635,36.46068594801176,21.128419232355157
1,89.9189945745022,113.17907383179123,40.126746802156745,0.36231175052551534,8,89.9189945745022,922.833759302797,6.5482943963178375,0.2081695106827887,4,49.11067762279213,170.4779740653459,11.376573668141205,0.2081695106827887,2,49.11067762279213,213.5310734510862,18.59420497561841,0.36231175052551534,46.67504119847458,29.970778643759616
2,28.69455280163853,50.819648354024366,23.284285316930433,0.309084625196617,3,28.69455280163853,555.0981401197657,6.507341919815898,0.21570093741859092,1,64.73162907231324,92.0812241441501,31.577376122522264,0.21570093741859092,5,64.73162907231324,268.51505015380735,12.625893387144089,0.309084625196617,29.79162723674633,44.203269509666356
9,52.188336731255724,1671.4786904031798,5.379849729313277,0.13781323037235532,2,52.188336731255724,58.03840829089616,48.444242363877926,0.34136710527506064,7,81.50113274462959,1086.0566167785232,17.038944448246887,0.34136710527506064,7,81.50113274462959,407.06280996148365,8.449717354120436,0.13781323037235532,53.824092093191204,25.488661802367325
6,10.20778953280678,423.3680968412875,5.386723725291919,0.13905461612113407,10,10.20778953280678,1024.8716747657252,5.232021222136449,0.10240975034079847,8,23.709403914181813,725.8154438611359,6.575968458273784,0.10240975034079847,7,23.709403914181813,542.1371832061682,5.961559629193742,0.13905461612113407,10.618744947428368,12.537528087467525
1,63.972582104439134,191.01099703239868,11.848725706489953,0.3166746731819109,5,63.972582104439134,259.51195112434533,9.109542013495737,0.18753183957135466,6,86.14068051771179,605.6033034964951,8.561722583853731,0.18753183957135466,1,86.14068051771179,154.93135140611616,24.732813912112253,0.3166746731819109,20.95826771998569,33.294536495965986
4,37.22322530241353,343.76155176070614,6.644735789358732,0.14161234292328517,10,37.22322530241353,925.6523674143475,5.6477168526681245,0.13973235981332505,6,74.78042815193916,1099.6532330622692,7.085046841618507,0.13973235981332505,6,74.78042815193916,818.8375419947912,6.702182361262795,0.14161234292328517,12.292452642026856,13.787229202881303
9,21.32263164810567,1261.333675497748,5.66045020058222,0.18172096749993105,1,21.32263164810567,139.32374855781714,6.750412966620199,0.1396194644518667,9,39.389215840460196,1440.6053045213002,5.871812039861467,0.1396194644518667,2,39.389215840460196,128.80493580141302,10.82576785096556,0.18172096749993105,12.410863167202418,16.69757989082703
3,22.478904661007757,424.3577355686101,5.753038719217599,0.15078383667713163,3,22.478904661007757,169.36210027906043,6.668403419114906,0.15484100454619723,8,73.1251991119089,1038.4870953575305,6.98323692894647,0.15484100454619723,10,73.1251991119089,1325.860682445085,7.189238818491483,0.15078383667713163,12.421442138332505,14.172475747437954
6,71.68849486849128,552.0663618255358,6.242391750706631,0.1414167540997365,1,71.68849486849128,129.84093999798426,21.257701694056376,0.2544070139435095,9,94.23437494921534,701.9893915931599,11.675060120657246,0.2544070139435095,9,94.23437494921534,973.5152948697895,7.0879135194775,0.1414167540997365,27.500093444763007,18.762973640134746
10,92.14046517299825,1717.9811943715622,5.781169779235296,0.14467010465437796,10,92.14046517299825,1540.9847464034394,6.045208791701994,0.22005471230868962,2,78.63310827663767,204.3227900251378,15.125212922976461,0.22005471230868962,5,78.63310827663767,680.3372749233614,7.364623107565617,0.14467010465437796,11.82637857093729,22.48983603054208
3,46.898414940253886,500.67024904652874,6.326012934674063,0.12672418201446606,3,46.898414940253886,150.55774062600173,10.319339417390692,0.15778455393247584,5,40.251697167643634,855.256479610892,7.534275729611853,0.15778455393247584,8,40.251697167643634,1275.0436977035938,6.0146680968436295,0.12672418201446606,16.645352352064755,13.548943826455481
10,27.333174090781885,961.0405985842283,6.60882273624567,0.09049092086168417,2,27.333174090781885,375.84428166877115,6.143425391936023,0.08981397228912326,10,16.26765729322552,1623.328353012789,6.393729311407251,0.08981397228912326,2,16.26765729322552,358.5456614222898,6.351543094789335,0.09049092086168417,12.752248128181693,12.745272406196586
2,25.87207420072683,238.7865742813588,6.158138146562707,0.16836265586897878,5,25.87207420072683,717.5466240536355,7.624022677970867,0.35134298617784,1,99.28378049752494,112.96269247441536,47.91340505534981,0.35134298617784,10,99.28378049752494,1510.117938143693,7.388120065878158,0.16836265586897878,13.782160824533573,55.30152512122797
3,48.229923233391034,423.02279286066016,5.546714290335179,0.14923800134286155,1,48.229923233391034,161.7434974336704,9.596329629228851,0.20352408601489178,10,83.9107707938061,778.7822280336193,8.906179349208589,0.20352408601489178,5,83.9107707938061,821.2504904584507,6.411550468744587,0.14923800134286155,15.143043919564029,15.317729817953175
10,89.1161901693064,476.3459396983051,7.366811637484702,0.14845764055622293,1,89.1161901693064,32.153326433734705,58.95166688890108,0.48587592294119597,1,10.046686974913497,159.43229863260137,20.673999013901575,0.48587592294119597,5,10.046686974913497,687.0318458192698,7.7223597605978025,0.14845764055622293,66.31847852638577,28.396358774499376
3,87.47208762584825,351.02855378266094,8.254586564321443,0.15696831607775438,9,87.47208762584825,330.2648454276815,8.855137738957927,0.14666539412620985,6,76.40178004957356,932.5152275882369,7.406434468536168,0.14666539412620985,3,76.40178004957356,465.14363349204586,9.253511219091866,0.15696831607775438,17.10972430327937,16.659945687628035
7,28.754140729151352,289.82703852279025,6.274476654018026,0.16519505886701255,8,28.754140729151352,413.85956563186744,6.749148882772843,0.2234129935914098,1,84.07968605262097,198.26992232488683,16.276397638300416,0.2234129935914098,4,84.07968605262097,550.5486744994232,8.20660120741407,0.16519505886701255,13.02362553679087,24.482998845714487
10,97.80360812455596,546.1412222632395,6.515240661101372,0.1589453731318074,9,97.80360812455596,1242.8396841340027,6.497117150331015,0.2563968213494146,1,76.1252617702522,119.16357832827252,28.985149462776914,0.2563968213494146,6,76.1252617702522,887.375393482092,6.869361890658376,0.1589453731318074,13.012357811432388,35.85451135343529
